"date","type","dead","injured","location","details","perpetrator","partOf"
"4","Shooting","0 (+2)","0","Nevinnomyssk, Russia","Two Islamist rebels were killed during an encounter against officers of the FSB in the city of Nevinnomyssk, Stavropol Krai.[46]","Wilayah al-Qawqaz (suspected)","Insurgency in the North Caucasus"
"4","Bombings, arson","0","0","Narathiwat Province, Yala Province and Pattani Province, Thailand","Insurgents bombed power poles and set tyres and communication towers on fire in the provinces of Narathiwat, Yala and Pattani in Thailand.[47][48]","Barisan Revolusi Nasional (suspected)","South Thailand insurgency"
"4","Grenade attack","0","0","Pulwama, India","Terrorists hurled a grenade at a police station in Pulwama, Jammu and Kashmir. The grenade exploded outside the police station and no one was injured in the incident.[49]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"4","Shooting","1","1","Sopore, India","A 35-year-old man was killed and his wife seriously injured after militants broke into his house in Sopore and opened fire.[50]","Lashkar-e-Taiba","Insurgency in Jammu and Kashmir"
"4","Shooting, grenade attack","1 (+1)","0","Tinsukia district, India","A police officer and a terrorist died in a shooting and grenade attack in Tinsukia district in the Indian state of Assam.[51]","United Liberation Front of Assam","Assam separatist movements"
"4","Shooting","0 (+1)","3","Nizhny Novgorod, Russia","A man started shooting at police officers during a document check in Nizhny Novgorod in Russia, the attacker was killed and three police officers were injured.[52][53]","Islamic State","Islamic terrorism in Europe"
"4","Ambush","3","2","Darayim District, Afghanistan","At least three members of a pro-government local militia were killed and two others injured in an ambush by Taliban fighters in the Darayim district of Badakhshan province in northern Afghanistan.[54]","Taliban","War in Afghanistan"
"5","Shooting","1","1","Ra-ngae District, Thailand","A wild-plant collector was shot dead and his companion wounded in an attack by two armed men in Ra-ngae district of Narathiwat province in Thailand.[55]","Barisan Revolusi Nasional (suspected)","South Thailand insurgency"
"5","Assassination","1","0","Gadchiroli district, India","Militants shot dead shot dead a 45-year-old man in Horekasa village, Gadchiroli district. The man was accused to be a police informer.[56]","PLGA","Naxalite-Maoist insurgency"
"5","Shooting","1","4","South Upi, Philippines","One humanitarian worker was killed and four injured when militants ambushed them near the town of South Upi, Maguindanao, Philippines.[57]","Abu Sayyaf (suspected)","Moro conflict"
"5","Suicide car bombing","2 (+1)","3","Bala Deh, Afghanistan","A suicide car bombing killed two people and injured three others, including a district chief, in Bala Deh in the Gardez district in the Afghan province of Paktia.[58][59]","Taliban","War in Afghanistan"
"5","Suicide bombing, shooting","2 (+3)","0","Spin Boldak District, Afghanistan","Two police officers and three assailants were killed after Taliban militants attacked a police station in the southern Afghan district of Spin Boldak in Kandahar province.[60]","Taliban (suspected)","War in Afghanistan"
"5","Suicide bombings","12 (+2)","20","Far North Region, Cameroon","At least 12 people were killed, and 20 others were injured when two suicide bombers detonated their explosives at a mosque in Mabanda in the Far North region of Cameroon.[61]","Boko Haram","Boko Haram insurgency"
"6","Assassination","3","0","Kasaï-Central, Democratic Republic of Congo","Two village chiefs were killed during an armed assault for members of Kawmina Nsapu. The leaders were executed for refusing to join the movement-[62]","Kamwina Nsapu","Kamwina Nsapu rebellion"
"6","Bombing","7","1","Almar District, Afghanistan","Seven people were killed and another injured when the vehicle they were travelling in hit a roadside bomb in the Almar district of the northwestern Afghan province of Faryab.[63]","Taliban","War in Afghanistan"
"6","Bombing","21","33","Khost Province, Afghanistan","21 people were killed and 33 others injured when a bomb exploded in a mosque that was used as a voter registration center in Khost province.[64][65]","Islamic State (suspected)","War in Afghanistan"
"6","Kidnapping","0","8","Pul-e Khomri, Afghanistan","Armed Taliban militants abducted seven Indian engineers and an Afghan national in Bagh-e Shamal, a village in the capital of Baghlan province, Pul-e-Khomri.[66][67]","Taliban","War in Afghanistan"
"6","Bombing","0","0","Nahri Saraj District, Afghanistan","Taliban militants detonated explosives beneath a main bridge in the Nahri Saraj District district of Helmand province. The explosion partially damaged the bridge.[68]","Taliban","War in Afghanistan"
"6","Shootings","2","10","Bangui, Central African Republic","At least two people were killed and ten injured in shootings in the capital of the Central African Republic, Bangui.[69][70]","Séléka (suspected)","Central African Republic Civil War"
"6","Shooting","6","0","Lac, Chad","Six people, including four government officials and a soldier, were killed in an attack by Boko Haram jihadists on a Chadian army checkpoint on an island in Lake Chad.[71]","Boko Haram","Boko Haram insurgency"
"6","Shooting","0 (+5)","2","Shopian district, India","Five terrorists were killed and two security personnel injured in a gunfight in Shopian district in Jammu and Kashmir, India.[72][73]","Hizbul Mujahideen","Insurgency in Jammu and Kashmir"
"6","Shooting","0","1","Narowal, Pakistan","A gunman shot and injured Pakistani Interior Minister Ahsan Iqbal while visiting his constituency in the northeastern city of Narowal in Pakistan.[74][75]","Abid Hussain","Terrorism in Pakistan"
"6","Kidnapping, assassination","1","0","Buenaventura, Colombia","Iber Angulo Zamora, recognized defender of rights was kidnapped for suspected FARC dissidents in Buenaventura, Valle del Cauca Department.[76][77]","FARC dissidents","Colombian conflict"
"6","Bombing","9","0","Dhobley, Somalia","Nine Kenyan soldiers were killed after a military vehicle ran over an improvised explosive device in the Somali city of Dhobley.[78][79]","Al-Shabaab","Somali Civil War"
"6","Shooting","1","1","Rajnandgaon district, India","One policeman and one civilian were injured when militants opened fire against them.[80]","CPI","Naxalite–Maoist insurgency"
"7","Suicide bombing","0 (+1)","0","Kabul, Afghanistan","A suicide bomber detonated his explosives after being stopped by the police in the Shahr-e Naw area of Kabul. Only the attacker was killed in the incident.[81]","Islamic State (suspected)","War in Afghanistan"
"7","Bombing","0","0","Briceño, Antioquia","Members of the FARC's 36th Front detonated an improvised explosive to the passage of a patrol, causing only material damage.[82]","FARC's 36th Front","Colombian conflict"
"7","Ambush","1","3 (+1)","Sar-e Pol Province, Afghanistan","One police officer was killed and three others, including one woman, were injured in a Taliban ambush in the northern province of Sar-e Pol in Afghanistan. A terrorist was also injured in the incident.[83]","Taliban","War in Afghanistan"
"7","Grenade attack","0","1","Pulwama district, India","Terrorists hurled a grenade at police and Central Reserve Police Force personnel in the Pulwama district of Jammu and Kashmir. One person was injured.[84]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"7","Shooting","0 (+3)","7","Patikul, Philippines","Three Abu Sayyaf terrorists were killed and seven soldiers wounded in an encounter in Patikul in the province of Sulu in the Philippines.[85]","Abu Sayyaf","Moro conflict"
"7","Bombing","0","0","Mir Ali Subdivision, Pakistan","A middle school for girls was bombed in the Mir Ali subdivision in North Waziristan in the province of Khyber Pakhtunkhwa in Pakistan. The blast partially damaged the school' s main building.[86]","Ittehad-ul-Mujahideen (suspected)","War in North-West Pakistan"
"8","Shooting","1","0","La Mar Province, Peru","One policeman was killed during an ambush in Samugari municipality, La mar Province, Ayacucho Region. The ambush took place hours after the seizure of a significant amount of drugs.[87]","Sendero Luminoso","Internal conflict in Peru"
"8","Suicide car bombings","4 (+2)","6","Sirte District, Libya","Two soldiers and two civilians were killed and six others injured in a suicide attack in the Sirte district in Libya. The attack was carried out with three cars loaded with explosives driven by suicide bombers. Two attackers were killed.[88]","Islamic State","Libyan Civil War"
"8","Shooting","20","+8","Guasipati, Venezuela","At least 20 miners and co-workers were killed during an encounter in Guasipati, Roscio Municipality, Bolivar state.Others were injured during the attack.[89][90]","ELN","Spillover of the Colombian conflict"
"8-10","Shooting, stabbings, hostage taking","6 (+2)","4","Depok, Indonesia","2018 Mako Brimob standoff: Five police officers and one militant were killed and four others injured in a standoff between security forces and terrorists in a detention center in the Indonesian city of Depok. Hours after the end of the siege, an Islamic militant fatally stabbed a policeman at the police detention center before he was shot by another policeman.[91][92][93][94]","Islamic State","Terrorism in Indonesia"
"9","Shooting","0","0","Teorama, Colombia","Militants shot against an army helicopter in the municipality of Teorama, Norte de Santander Department.No injuries were reported.[95]","EPL or ELN","Colombian conflict"
"9","Suicide bombings, shootings","10 (+8)","23","Kabul, Afghanistan","Suicide bombers attacked two police stations in the Afghan capital Kabul, killing at least ten people, including two police officers, and wounding 23 others. Eight terrorists also died in the attacks.[96]","Islamic State and Taliban","War in Afghanistan"
"9","Bombing","2","3","Imphal East district, India","Two members of the Border Security Force were killed and three civilians injured in a bomb explosion outside a BSF camp in the Imphal East district of Manipur.[97]","People's Liberation Army of Manipur (suspected)","Insurgency in Manipur"
"9","Suicide bombing","14 (+1)","15","Wanlaweyn, Somalia","A suicide bomber killed at least 14 people and wounded 15 more at a market in the town of Wanlaweyn in the Lower Shabelle region of Somalia.[98]","Al-Shabaab","Somali Civil War"
"9","Mortar attack, car bombing","4","24","Damascus, Syria","A car bomb explosion and mortar shells fired by insurgents on the center of Damascus killed four people and injured 24.[99]","Islamic State","Syrian Civil War"
"9","Shooting","0","2","Makilala, Philippines","A gunfight between government forces and rebels in Makilala, Cotabato left two soldiers injured.[100]","New People's Army","CPP-NPA-NDF conflict"
"9","Bombing","0","0","Mir Ali Subdivision, Pakistan","The boundary wall of a middle school for girls, situated in the Mir Ali subdivision in North Waziristan in the Pakistani province of Khyber Pakhtunkhwa, was blown up by militants.[86][101]","Ittehad-ul-Mujahideen","War in North-West Pakistan"
"9","Bombing","0","0","Chirkey, Russia","A bomb exploded at the grave of a Sufi leader killed in a suicide bombing in the village of Chirkey in Dagestan, Russia. The tomb was destroyed, but there were no other victims.[102]","Islamic State","Insurgency in the North Caucasus"
"10","Bombing","7","2","Wanlaweyn, Somalia","A bomb targeting a military vehicle in the town of Wanlaweyn in Somalia exploded, killing seven soldiers, including a commander, and wounding two more.[103]","Al-Shabaab","Somali Civil War"
"10","Stabbing, arson","1","2","Verulam, South Africa","One person died of his throat being slit, and two others were stabbed and injured in an attack on a Shiite mosque in Verulam near Durban in South Africa. The assailants set a part of the mosque on fire, by throwing a petrol bomb, before fleeing.[104][105]","Islamic State (suspected)","Terrorism in South Africa"
"10","Shootings","43","10","Farah Province, Afghanistan","At least 43 Afghan security soldiers were killed and ten others injured in Taliban attacks on two checkpoints in the Farah province of Afghanistan.[106]","Taliban","War in Afghanistan"
"10","Shooting","0","0","Muyuka, Cameroon","Separatists attacked a police station in Muyuka and freed at least four detainees. No casualties were reported.[107]","Ambazonia Defence Forces","Anglophone crisis"
"11","Shooting","1","0","Budgam district, India","A policeman was shot and killed by terrorists in the village of Wadwan in Budgam district in Jammu and Kashmir.[108]","Islamic State","Insurgency in Jammu and Kashmir"
"11","Bombing","1","13","Bannu, Pakistan","A police officer was killed and 13 others injured in a bomb explosion targeting a police patrol at the general bus stand in Bannu in Khyber Pakhtunkhwa, Pakistan.[109][110]","Tehrik-i-Taliban Pakistan","War in North-West Pakistan"
"11","Shootings","22","12","Argahandab District, Afghanistan","Taliban insurgents attacked security checkpoints in the Argahandab district of Zabul province in Afghanistan, killing 22 police officers and wounding 12 others.[111]","Taliban","War in Afghanistan"
"11","Shooting","1","1","Shahrak District, Afghanistan","Taliban militants attacked security forces in the Shahrak district of Ghor province in Afghanistan, killed one Afghan police officer and wounded another.[112]","Taliban","War in Afghanistan"
"11","Shooting, stabbing, arson","26","8","Commune of Buganda, Burundi","At least 26 people were killed and eight others seriously injured in an attack in a village in the commune of Buganda in the province of Cibitoke in northwest Burundi.[113][114]","Unknown","Burundian unrest"
"12","Shooting","2","8","Kabankalan, Philippines","Two soldiers were killed and eight others injured after an encounter with members of the New People's Army in Kabankalan, Negros Occidental.[115]","New People's Army","CPP–NPA–NDF rebellion"
"12","Shooting","1","1","Pulwama district, India","A Central Reserve Police Force trooper was killed and a civilian injured in a shootout between terrorists and security forces in Jammu and Kashmir's Pulwama district.[116]","Hizbul Mujahideen (suspected)","Insurgency in Jammu and Kashmir"
"12","Shootings","19","32","Muse, Myanmar","At least 19 people were killed and 32 others injured in three attacks in the town of Muse in Shan State, Myanmar.[117][118]","Ta'ang National Liberation Army","Internal conflict in Myanmar"
"12","Assassination","8","0","Kananga, Democratic Republic of Congo","Eight members of a family were beheaded by members of Kamuina Nsapu, the town of Molumbela, Kasaï-Central.[119]","Kamuina Nsapu","Kasaï-Central clashes (2016-present)"
"12","Bombing","4","3","Saladin Governorate, Iraq","Four Hashd al-Shaabi fighters were killed and three others wounded in a bomb attack while protecting the polling centers in Iraq's central province of Saladin.[120]","Islamic State (suspected)","Iraqi insurgency"
"12","Shooting, car bombing","9","3","Kirkuk Governorate, Iraq","At least six people were killed and three others injured in an attack on a security checkpoint in the northern province of Kirkuk in Iraq. In another attack, three men were killed by a bomb attached to their car.[121][122][123]","Islamic State","Iraqi insurgency"
"12","Car bombing","2","5","Raqqa, Syria","Two people were killed and five others injured when a car bomb exploded in the centre of the city of Raqqa in northern Syria.[124]","Islamic State","Syrian Civil War"
"12","Car bombing","28","25","Idlib, Syria","At least 28 people, including civilians and jihadists, were killed in a car bomb attack in the northwestern Syrian city of Idlib. About 25 others were injured in the bombing.[125][126][127]","Islamic State","Syrian Civil War"
"12","Stabbing","1 (+1)","4","Paris, France","2018 Paris knife attack: A man stabbed one pedestrian to death and injured four others in Paris, France. The attacker was later killed by the police.[128]","Islamic State","Islamic terrorism in Europe"
"12","Shooting","9","5","Archi District, Afghanistan","Eight Afghan National Army troops and one local policeman were killed and five others injured in a Taliban attack in Archi district in the northern Afghan province of Kunduz.[129]","Taliban","War in Afghanistan"
"13","Suicide car bombing, suicide bombing, shooting","15 (+8)","42","Jalalabad, Afghanistan","At least 15 people were killed and 42 others injured when terrorists attacked a provincial government building in the eastern Afghan city of Jalalabad. Security forces killed six of the attackers after two of them carried out suicide attacks near the entrance of the building.[130][131]","Islamic State","War in Afghanistan"
"13-14","Shooting","3 (+11)","17","Patikul, Philippines","Eleven Abu Sayyaf terrorists and three soldiers were killed and 17 others injured in several shootouts in Patikul in the Philippine province of Sulu.[132]","Abu Sayyaf","Moro conflict"
"13-14","Suicide bombings, suicide car bombing, bombing","15 (+13)","57","Surabaya and Sidoarjo, Indonesia","Surabaya bombings: A series of terrorist attacks occurred in Surabaya and Sidoarjo in Indonesia. The attacks killed 15 civilians, mostly churchgoers, and injured 57 others. 13 perpetrators also died as a result of the bombings.[133][134][135][136]","Islamic State","Terrorism in Indonesia"
"14","Shooting, arson","0","0","Dantewada district, India","A group of naxals attacked security forces in Dantewada, broke out a gunfight between security forces and militants. The attack no left woundeds but a truck was burned,before fleeing the spot.[137]","CPI","Naxalite–Maoist insurgency"
"14","Shooting","5 (+2)","5","Khash Rod District, Afghanistan","At least five police officers and two Taliban insurgents were killed and five others injured in a firefight in the Khash Rod district of the southwestern Afghan province of Nimruz.[138]","Taliban","War in Afghanistan"
"14","Bombing","3","0","Dibis District, Iraq","Three pro-government fighters were killed in a roadside bomb explosion in the Dibis district of the northern Iraqi province of Kirkuk.[139]","Islamic State","Iraqi insurgency"
"14","Shooting","0","1","Hangu, Pakistan","A Shiite religious scholar was shot and critically wounded by Lashkar-e-Jhangvi terrorists in the Pakistani town of Hangu in Khyber Pakhtunkhwa.[140]","Lashkar-e-Jhangvi","War in North-West Pakistan"
"15","Shooting","1","1","Bijbehara, India","Terrorists opened fire at a police vehicle in the town of Bijbehara in Jammu and Kashmir's Anantnag district, killing one policeman and injuring another.[141][142]","Hizbul Mujahideen (suspected)","Insurgency in Jammu and Kashmir"
"15","Grenade attack","0","0","Rajpora, India","Terrorists threw a grenade at a police station in Rajpora in the Pulwama district of Jammu and Kashmir in India. No casualties were reported.[143]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"15","Grenade attacks","0","2","Yala Province, Thailand","Two rangers were injured in three grenade attacks on a police station, a ranger post and an army task force post in Yala province in Thailand.[144]","Barisan Revolusi Nasional (suspected)","South Thailand insurgency"
"15","Shooting","9","0","Shirin Tagab District, Aghanistan","At least nine members of an anti-Taliban militia were killed in a firefight with Taliban insurgents in Shirin Tagab district in the northwestern Afghan province of Faryab.[145]","Taliban","War in Afghanistan"
"16","Landmine","1","3","Tumaco, Colombia","At least one soldier was killed and another three officers injured when an improvised explosive device detonated in Tumaco, Nariño Department.[146]","FARC dissidents (suspected)","Colombian conflict"
"15","Shootings","22","5","Zana Khan District and Jaghatū District, Afghanistan","22 security force members were killed in shootouts with Taliban militants in the districts of Zana Khan and Jaghatū in the central Afghan province of Ghazni.[147]","Taliban","War in Afghanistan"
