"date","type","dead","injured","location","details","perpetrator","partOf"
"8","Bombing","5","6","Lamu, Kenya","5 Kenyan Soldiers were killed by an Al-Shabab bomb blast an additional 6 were also injured.[68]","Al-Shabaab","Spillover of Somalian Civil war"
"8","Kidnapping","1","1","Kulgam district, India","Two teenagers were kidnapped and abducted for militants in the district of Kulgam, in India's Jammu and Kashmir state. One of the abductees succumbed to his wounds and the other youth were seriously injured. No group claimed responsibility for the incident.[69]","Unknown","Insurgency in Jammu and Kashmir"
"8","Shooting","1","0","Huanta Province, Peru","Members of Sendero Luminoso attacked a military patrol killing the suboficial of 3rd FAP Elmer Quispe Ríos, in Canayre district, Huanta province, Ayacucho Region.[70]","Sendero Luminoso","Internal conflict in Peru"
"8","Ambush","17","10","Borno, Nigeria","At least 17 Nigerian soldiers were killed in a fresh Boko Haram attack on a military base in the country's northeast.[71]","Boko Haram","Boko Haram insurgency"
"8","Stabbing, attempted attack","0","0","Jerusalem, Israel","A Palestinian armed with a knife and a pepper spray was detained before attacking the Old City of Jerusalem.[72]","Palestinian nationalist","Israeli–Palestinian conflict"
"9","Rocket Attack","0","0","Sderot, Israel","Over 180 rockets and mortars were launched at Isral,no injuries were reported as projectile hit into solar energy field in Sha'ar HaNegev region; Israeli military says airstrikes target Hamas tunnels.[73][74]","Izz ad-Din al-Qassam Brigades","Israeli–Palestinian conflict"
"9","Grenade attack","0","3","Cali, Colombia","Assailants approached a police station and then threw a hand grenade near in its entrance before fleeing on a motorcycle in the neighborhood Alfonso Bonilla Aragón, Cali, Colombia. Three civilians were injured in the incident, and one attacker was arrested after an operation. No group claimed responsibility for the attack, but the authorities call it a terrorist attack.[75][76]","Unknown","Terrorism in Colombia"
"9","Shooting, Raid","0","2","Lapinig, Philippines","Two novice police officers were injured when maoist militants raided a police station in Lapinig, Northern Samar.[77][78]","New People's Army","Communist rebellion in the Philippines"
"9","Bombing","2","10","Herat, Afghanistan","2 children were killed by a bomb blast in the Afghan city of Herat by the Taliban another 10 people were injured .[79]","Taliban","War in Afghanistan"
"9","Kidnapping,Assassination","1","0","Malkangiri district, India","A postmaster was kidnapped and later killed for suspected naxals in Malkangiri district, Odisha.[80]","CPI","Naxalite–Maoist insurgency"
"9","Arson","0","0","Dantewada district, India","At least 40 gunmen attacked a construction site and burned several vehicles engaged in road construction work in Chhattisgarh’s Dantewada district.[81]","CPI","Naxalite–Maoist insurgency"
"9","Shooting, Kidnapping","14","0","Mopti Region, Mali","At least 14 Fulani civilians were kidnapped and killed in the latest bout of ethnic violence to hit Mali, local groups said on Thursday, while an official put the toll at 14.It is suspected that the attack could be carried out by Dogon militants.[82]","Dogon Militants","Northern Mali conflict"
"9","Kidnapping","0","3","Tame, Colombia","Three off-duty soldiers were abducted for ELN militants in a road near Tame, Arauca Department.[83]","ELN","Colombian conflict"
"9","Ambush","1","1","Sivia District, Peru","One Peruvian soldier was killed and other was injured during an ambush while patrolling the area, in the municipality of Virgen Casa, jurisdiction of the Sivia district, Ayacucho, Peru.[84]","Sendero Luminoso","Internal conflict in Peru"
