"date","type","dead","injured","location","details","perpetrator","partOf"
"1","Suicide car bombing","2 (+1)","5","Mogadishu, Somalia","A suicide car bomber by the group Al-Shabaab struck an EU convoy carrying Italian soldiers in Somalia's capital Mogadishu, killing 2 civilians and injuring at least 5.[1][2]","Al-Shabaab","Somali Civil War"
"1","Shooting","3","4","Bosaso, Somalia","Islamic state attackers shot dead 3 Ethiopians and injured 4 in Bosaso town; the attackers fled the scene.[3][4]","Islamic State","Somali Civil War"
"1","Bombing","1","2","Kirkuk Governorate, Iraq","A bomb attack by Islamic State insurgents left an Iraqi Policeman dead and as well as 2 others injured in the oil rich province of Kirkuk, Iraq.[5]","Islamic State","Iraqi insurgency"
"1","Bombing","0","0","Hawija, Iraq","A group of Islamic State insurgents placed bombs and detonated them on an electricity pylon in Hawija district in Kirkuk, leaving Iraq's Hawija district in total darkness.[6]","Islamic State","Iraqi insurgency"
"1","Arson","0","0 (+1)","Lautaro, Chile","At least nine vehicles were burned during an arson attack and later gunfight leaving a militant injured. The incident took place in Fundo Oyama of the La Colonia sector, in Lautaro.[7]","Coordinadora Arauco Malleco (suspected)","Mapuche conflict"
"1","Bombing","1","4","Baghdad, Iraq","Two sticky bombs detonated in a Baghdad neighborhood killing a person and leaving four others injured while destroying two vehicles.[8]","Islamic State","Iraqi insurgency"
"2","Suicide bombing","14 (+1)","40","Kama District, Afghanistan","A suicide bomber killed 14 people and injured around 40 at an election rally in the Kama district of the Nangarhar Province. The Islamic State claimed responsibility through Amaq.[9][10]","Islamic State","War in Afghanistan"
"2","Shooting, bombing","3","8","Awaran District, Pakistan","Terrorists opened fire and bombed a convoy killing 3 Pakistani Security personnel and injuring 8 more at the Awaran District of Balochistan, Pakistan. No group has claimed responsibility although separatist groups have done similar attacks in that area in the past.[11][12]","Balochistan Liberation Army (suspected)","Insurgency in Balochistan"
"2","Shooting","9 (+4)","10","Nimruz Province, Kandahar Province and Faryab Province, Afghanistan","A series of violent attacks by the Taliban targeting security forces checkpoints at the Nimruz Province, Kandahar Province and the Faryab Province, left 9 security forces dead and 10 injured, while at least 4 Taliban militants were killed in the fighting.[13]","Taliban","War in Afghanistan"
"2","Arson","0","0","Ercilla, Chile","A children's garden and nursery were burned during an attack in the commune of Ercilla, La Araucania Region.[14]","Mapuche militants","Mapuche conflict"
"3","Kidnapping","0","1 Kidnapped","Sukma district, India","An 12 years-old was reportedly abducted in Sukma district. A search operation has been launched to trace the student.[15]","CPI","Naxalite–Maoist insurgency"
"3","Bombing","1","0","Nad Ali District, Afghanistan","A district chief of Afghan intelligence service the National Directorate of Security (NDS) in Nadi Ali of Helmand province was killed when an IED exploded, the Taliban claimed responsibility.[16]","Taliban","War in Afghanistan"
"3","Bombing","2","5","Jebel ech Chambi, Tunisia","A IED detonation struck an armored vehicle killing 2 soldiers and injuring 5 at Mount Chaambi of Tunisia, an Al-Qaeda wing in Tunisia claimed responsibility for the attack.[17][18][19]","Katibat Uqbah Ibn Nafi","Insurgency in the Maghreb"
"4","Arson","0","0","Carahue, Chile","Four Forestal Machinery were burned during an attack in La Esperanza Dos farm, located in the Alto Loncoyamo sector in the commune of Carahue.In the cite of the attack were found papers with a letter saying mapuche claims.[20]","Coordinadora Arauco Malleco","Mapuche conflict"
"4","Motorcycle bombing","0","8","Corinto, Colombia","A motorcycle bomb detonated in Corinto, Cauca, leaving eight civilians injured. Members of the FARC dissidents are suspected to be behind the attack.[21][22]","FARC dissidents (suspected)","Colombian conflict"
"4","Shooting","2","0","Thung Yang Daeng District, Thailand","A Buddhist mother and her son were shot dead by insurgents at the Thung Yang Daeng District of South Thailand's Pattani.[23]","Barisan Revolusi Nasional","South Thailand Insurgency"
"4","Bombing","6","1","Komondjari Province, Burkina Faso","An IED detonation struck a military vehicle, killing six and leaving one severely injured. The attack occurred near a village at the Komondjari Province of Burkina Faso.[24][25]","Al-Qaeda in the Islamic Maghreb","Insurgency in the Maghreb"
"4","Shooting","19","4","Plateau State, Nigeria","19 people were killed and 4 were seriously injured when gunmen belonging to Fulani Herdsmen attacked a community in the Plateau State, Nigeria.[26]","Fulani herdsmen","Communal conflicts in Nigeria"
"4","Bombing","2","9","Nangarhar Province, Afghanistan","A bomb blast at an office of the U.S. Agency for International Development (USAID), killed 2 and injured 9 in Afghanistan's Nangarhar Province, the Islamic State claimed responsibility for the attack.[27]","Islamic State","War in Afghanistan"
"4","Shooting","6","0","Beni, Democratic Republic of the Congo","ADF militants attacked an army outpost in Beni, Democratic Republic of Congo killing at least 6 people.[28]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"4","Bombing","8","2","Batman Province, Turkey","A bomb placed by PKK insurgents killed at least 8 soldiers and wounded an additional 2. The attack took place in Turkey's Batman Province.[29]","PKK","Kurdish–Turkish conflict"
"5","Shooting","2","1","Srinagar, India","Terrorists  opened fire and killed two activists affiliated with a pro-India Kashmiri political group, in Srinagar, Jammu and Kashmir, India, no group has claimed responsibility yet for this attack.[30][31]","Lashkar-e-Taiba (suspected)","Insurgency in Jammu and Kashmir"
"5","Shooting","3","0","Kafr Halab, Syria","Hay'at Tahrir al Sham terrorists shot dead at least 3 civilians including 2 girls in the Kafr Halab village of the Aleppo Governorate, Syria.[32]","Tahrir al-Sham","Syrian Civil War"
"5","Bombing","1","0","Helmand Province, Afghanistan","A U.S soldier James A. Slape (23 years-old) succumbed to his wounds from an explosion days before.[33]","Taliban (suspected)","War in Afghanistan"
"5","Mortar attack","1","12","Al Hudaydah, Yemen","Houthi militants launched mortars at a displaced persons camp near Al Hudaydah, killing a person and injuring at least 12 people.[34][35]","Ansar Allah","Yemeni Civil War"
"5","Bombing, shooting","7","5","Sollé Department, Burkina Faso","Seven policemen were killed when their vehicle was targeted by an IED blast while they were travelling to the community of Solle. An additional five were injured in a shootout with militants.[36][37][38]","Al-Qaeda in the Islamic Maghreb","Insurgency in the Maghreb"
"5","Shooting, suicide bombing","0 (+2)","0","Chittagong District, Bangladesh","An encounter between militants and members of the Rapid Action Battalion was reported in Chittagong district, Bangladesh. Later two militants blew themselves up when officers coordoned the zone.[39]","Jamaat-ul-Mujahideen Bangladesh","Internal conflict in Bangladesh"
"6","Shooting","0","1","Ayahuanco District, Peru","A Sendero Luminoso (Shining Path) sniper attacked a patrol that carried out security work in the area on the eve of the local election day. The attack left one soldier injured.[40]","Sendero Luminoso","Internal conflict in Peru"
"6","Kidnapping, execution","1","0","Sopore, India","A shopkeeper was abducted by militants in Sopore, Jammu and Kashmir and was later found dead.[41]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"6","Car bombing","5","27","Azaz, Syria","A  massive car bomb detonated in the city of Azaz, Syria killing 5 and injuring 27. No group has claimed responsibility yet for this attack.[42]","PKK/YPG (suspected)","Syrian Civil War"
"6","Shooting, Arson","0","0","Kumba, Cameroon","Separatist gunmen stormed the Kumba High Court and burned down the building.[43]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
"6","Shooting","3","0","Mosul, Iraq","Three Iraqis were shot to death in a shoot and run attack at Mosul by Islamic State militants.[44]","Islamic State","Iraqi insurgency"
"6","Shooting","0","0","Convención, Colombia","Gunmens attacked the police station, located in the urban area of the municipality of Convención, in Norte de Santander.[45]","EPL","Colombian conflict"
"6","Bombings","1","14","Baiji, Iraq","A bomb targeting a bus carrying workers to a small oil refinery blew up near Baiji, Iraq, killing a person and injuring an additional 14, the Islamic State claimed responsibility for the attack.[46][47]","Islamic State","Iraqi insurgency"
"6","Bombing","2","9","Kabul, Afghanistan","Two security forces were killed in Taliban attacks on the Capital of Afghanistan, Kabul an additional nine people were injured.[48][49]","Taliban","War in Afghanistan"
"6","Shooting","14","0","Saydabad District, Afghanistan","14 security officers including a district police chief were killed when the Taliban attacked them in the Saydabad District of the Wardak Province, Afghanistan.[50][51]","Taliban","War in Afghanistan"
"6","Shooting","13(+3)","4","Faryab Province and Nimruz Province, Afghanistan","13 people were killed and 4 were wounded in clashes with the Taliban at the Faryab Province and Nimruz Province. 3 Taliban militants were also killed.[52]","Taliban","War in Afghanistan"
"7","Shooting","2","1","Barkan, Israel","2018 Barkan Industrial Park shooting: A Palestinian gunman opened fire with an improvised submachine gun on a factory workers in the West Bank industrial zone of Barkan. The attacker fled the scene.[53][54]","Palestinian nationalist","Israeli–Palestinian conflict"
"7","Shooting","2","0","Kumba, Cameroon","Two people from Kumba were shot dead in Kumba for having voted in the election.[55]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
"7","Car bombing","0","4","Baghdad, Iraq","A car bomb detonated in the capital of Iraq, Baghdad, leaving four people injured.[56]","Islamic State (suspected)","Iraqi insurgency"
"7","Bombing","0","3","Kabul, Afghanistan","One policeman and two civilians were injured in a bomb blast in the Capital of Afghanistan, Kabul, no group has claimed responsibility yet for this attack.[57]","Taliban (suspected)","War in Afghanistan"
"7","Stabbing","14","9","North Kivu, Democratic Republic of the Congo","Mai-Mai militants armed with machetes killed 14 people and injured 9 people in DRC's Rubaya Village located in the North Kivu region.[58]","Mai-Mai","Kivu conflict"
"7","Shooting","0","0","Ercilla, Chile","A patrol of Carabineros were attacked in the commune of Ercilla without leaving casualties. According to Radio Bío Bío, a canvas written in red letters was found nearby threatening the warden of Angol prison, Fernando Olivares.[59]","Mapuche militants","Mapuche conflict"
"7","Shooting, bombing","10","0","Saydabad District, Afghanistan","Militants killed the district police chief along with nine other policemen, burned the police heardquarters, and blew up bridge along the arterial highways in Sayeed Abad district, Maidan Wardak Province, Afghanistan.[60]","Taliban","War in Afghanistan"
"7","Bombing","2","0","Aguachica, Colombia","Members of the ELN detonated a bomb when officers were at a checkpoint installed at kilometer 90 of Besotes corregimiento, on the road that leads Aguachica Pelaya in this department, resulting in the deaths of 2 officers.[61]","ELN","Colombian conflict"
"7","Kidnapping, Assasination","1","0","Sukma district, India","A student was kidnapped and killed for militants were found near Kundanpal village of Sukma district.[62]","CPI","Naxalite–Maoist insurgency"
"7","Landmine","1","18","Khafsin, Syria","One civilian was killed and another eighteen were injured in the town of Khafsin, Hama Governorate, Enab Baladi News reported.[63]","Syrian Rebels (suspected)","Syrian Civil War"
"8","Shooting","0","1","Garvagh, Northern Ireland","A 45 years old man was shot in both arms and legs in a paramilitary style attack in Garvagh, County Londonderry.[64][65][66]","Dissident republicans","Dissident Irish Republican campaign"
"8","Shooting","0","1","Belfast, Northern Ireland","A 30 years old man was shot in the legs in the Norglen Road/Monagh Crescent area of Belfast at around 11.30pm. Sinn Féin MLA Pat Sheehan confirmed that his office was targeted during the attack and condemned those responsible.[67][68]","Dissident republicans","Dissident Irish Republican campaign"
"8","Shooting","2","0","Mosul, Iraq","2 Iraqi policemen were killed when Islamic State militants opened fire on them in Mosul; the attackers fled.[69]","Islamic State","Iraqi insurgency"
"8","Kidnapping, execution","1","0","Sukma district, India","A college student who was abducted by the Communist Party of India-Maoist (CPI-Maoist) rebels on October 6 from the Kunanpali village of Sukma District of Chhattisgarh, was found dead near the village entrance on October 8.[70]","CPI","Naxalite–Maoist insurgency"
"8","Shooting","1","3","Karachi, Pakistan","A shooting attack left a policeman dead in Karachi,Pakistan the Hizbul-Ahrar militant group claimed responsibility and claimed injuring 3 policemen more.[71][72]","Hizbul Ahrar","Terrorism in Pakistan"
"8","Shooting, kidnapping","18","157","Borno State, Nigeria","Boko Haram militants attacked a military base in a village in the Borno State leaving 18 soldiers dead and at least 157 soldiers and police officers were left missing. They were probably kidnapped or later killed by the militants.[73][74]","Boko Haram","Boko Haram insurgency"
"9","Assault","1","0","West Bank","Aisha Rabi, a 47-year-old mother-of-eight, was driving through the occupied West Bank when her car was targeted in what prosecutors called a terrorist act motivated by hostility towards Arab. A 16-year-old Jewish seminary student was charged for the attack.[75]","Israeli nationalist","Israeli–Palestinian conflict"
"9","Shooting","15","0","Al-Safa, Syria","15 Syrian Soldiers were killed when the Islamic State ambushed them and opened fire in the Al-Safa region of As-Suwayda, Syria.[76]","Islamic State","Syrian Civil War"
"9","Shooting","1 (+1)","2","Kirkuk Governorate and Badush, Iraq","Gunmen attacked a checkpoint killing one officer and wounding two in the village of Rabza, Kirkuk Governorate. In another incident security forces killed a terrorist arrested another in armed clashes in Badush.[77]","Islamic State","Iraqi insurgency"
"9","Suicide bombing","8 (+1)","10","Lashkargah, Afghanistan","A suicide bomber detonated inside Saleh Mohammad Asikzai's campaign office killing 8 including the candidate and injuring at least 10 in the southern city of Lashkar Gah, no group has claimed responsibility yet but the Taliban has done similar attacks in that area in the past.[78][79][80]","Taliban","War in Afghanistan"
"9","Bombing","1","3","Raqqa, Syria","A improvised explosive device exploded near a vehicle of the Syrian Democratic Forces, reportedly killing one and wounding three near Raqqa, Syria.[81]","Islamic State","Syrian Civil War"
"9","Bombing","0","3","Baiji, Iraq","Three Iraqis were injured when a bomb went off near a water plant in Iraq's Baiji town.[82]","Islamic State (suspected)","Iraqi insurgency"
"9","Execution, shooting","5","0","Jilib, Somalia","Al-Shabaab executed 5 people by a firing squad, accused of spying for US and British intelligence forces near the town of Jilib,Somalia.[83][84]","Al-Shabaab","Somali Civil War"
"9","ATGM attack","1","4","Çukurca, Turkey","A Turkish soldier died and four were injured when PKK militants launched guided missiles from the Iraqi border towards Çukurca, Turkey.[85]","PKK","Kurdish–Turkish conflict"
"9","Bombing","2","0","Mandera, Kenya","Two teachers were killed when Al-Shabaab hurled an improvised explosive device (IED) into one of the two blocks housing non-local teachers, during a militant raid in the Mandera County.[86]","Al-Shabaab","Spillover of the Somali Civil War"
"9","Grenade attack","1","0","Dhale, Yemen","An newly-recruited Yemeni officer was killed by a grenade attack in the southern province of al-Dhalea when unknown militants threw a grenade toward his car.[87]","Al-Qaeda in the Arabian Peninsula (suspected)","Yemeni Civil War"
"10","Bombing","1","4","Tikrit, Iraq","A civilian was killed and another four were injured when a bomb went off behind a fuel station in Iraq's Tikrit city.[88]","Islamic State (suspected)","Iraqi insurgency"
"10–13","Shooting, kidnappings, bombings","37 (+58)","100+","Deir ez-Zor Governorate, Syria","Over a hundred people were kidnapped from a displacement camp by the Islamic State in the Deir ez-Zor Governorate, Syria, fighting between US backed Syrian Democratic Forces (SDF) and the Islamic State between October 10 and October 13 has resulted in 37 deaths of the SDF and at least 58 of the Islamic State.[89][90]","Islamic State","Syrian Civil War"
"10","Mortar attack","1","10","Latakia Governorate, Syria","Militants shelled with mortars several parts of the Latakia Governorate, Syria killing one person and injuring 10.[91]","Syrian Rebels","Syrian Civil War"
"10","Shooting","8 (+48)","11","Lake Chad, Chad","Eight Chad soldiers were killed and at least eleven were injured in clashes with Boko Haram jihadists in the Lake Chad region. 48 jihadists were allegedly killed afterwards in a counter-terrorism operation by Chad Soldiers.[92][93]","Boko Haram","Boko Haram insurgency"
"10","Shooting","10","0","Al Anbar Governorate, Iraq","At least 10 Iraqi security forces were killed when Islamic State insurgents attacked a gas field on the western part of the Anbar Province.[94]","Islamic State","Iraqi insurgency"
"10","Execution","3","0","Momand Dara District. Afghanistan","Three civilians were publicly executed by the Islamic State in a desert court in the Momand Dara District of Nangarhar Province.[95]","Islamic State","War in Afghanistan"
"11","Shooting","0","0","Talakag, Philippines","Officer who responding to a call about a crime were ambushed for suspected communist rebels in 11in Barangay Tikalaan, Talakag, Bukidnon. No casualties were reported.[96]","New People's Army","New People's Army rebellion"
"11","Shooting","15","13","Qalay-I-Zal District, Afghanistan","15 Afghan Security Officers were killed and 13 were wounded when the Taliban attacked them at a checkpoint in the Qalay-I-Zal District of the Northern Province of Afghanistan Kunduz.[97]","Taliban","War in Afghanistan"
"11","Shooting","0","0","Mamfe, Cameroon","reported that fighters had twice attacked the convoy of Special Duties Minister at Cameroon’s Presidency on the road from Mamfe to Kumba. The attack was unssuceful and no casualties are reported[98]","Ambazonia Defence Forces","Anglophone crisis"
"11","Shooting","1","0","Bosaso, Somalia","A tax officer was shot dead by suspected militants in Bosaso town, the Islamic State has claimed similar attacks to these in the past.[99]","Islamic State (suspected)","Somali Civil War"
"11","Shooting","0","3","Rueso District, Thailand","Three border police were wounded when two suspected insurgents opened fire at them in the Rueso District of South Thailand.[100]","Barisan Revolusi Nasional (suspected)","South Thailand Insurgency"
"11","Bombing","3","4","Mopti, Mali","3 Mali soldiers were killed and 4 were wounded when their vehicle was blown up by a roadside bomb in the Mopti region of Mali.[101]","Al-Qaeda in the Islamic Maghreb (suspected)","Northern Mali conflict"
"11","Shooting","5","1","North Kivu, Democratic Republic of the Congo","ADF militants attacked civilians in DRC's North Kivu province killing 5 and injuring a peacekeeper from South Africa.[102][103]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"11","Bombing","3","0","Urgun District, Afghanistan","Three children were killed by an explosive device in the Urgun District of the Paktika Province of Afghanistan.[104]","Taliban (suspected)","War in Afghanistan"
"11","Bombing","3","5","Ladha Subdivision, Pakistan","A roadside bomb targeted a vehicle belonging to the Pakistani Army in the Ladha Subdivision of South Waziristan Pakistan, resulted in the deaths of three soldiers and five wounded, the Tehrik-i-Taliban Pakistan claimed responsibility for the attack.[105][106]","Tehrik-i-Taliban Pakistan","War in North-West Pakistan"
"11","Bombing","2","4","Kirkuk Governorate, Iraq","Two people were killed and four were injured when a bomb exploded in Central Kirkuk. The Islamic State is suspected.[107]","Islamic State (suspected)","Iraqi insurgency"
"11","Bombing","0","12","Deir ez-Zor Governorate, Syria","A landmine left behind by Islamic State insurgents blew up causing the injuries of 12 children, in the Deir ez-Zor eastern countryside, Syria.[108]","Islamic State","Syrian Civil War"
"11","Car bombing","5 (+10)","4","Faryab Province, Afghanistan","A car bomb prematurely detonated in the Faryab Province resulting 5 civilians dead and 4 injured while also at least 10 Taliban militants killed.[109]","Taliban","War in Afghanistan"
"12","Ambush, shooting","6 (+10)","0","Deir ez-Zor Governorate, Syria","A failed ambush by the Islamic State produced clashes between the Syrian Army and the Islamic State, causing at least 6 deaths of the Syrian Army and at least 10 deaths of the Islamic State.[110]","Islamic State","Syrian Civil War"
"12","Bombing, shooting","1","2","Baghdad, Iraq","A bomb and shooting attack in Baghdad resulted in the death of a person and the injury of two more.[111]","Islamic State (suspected)","Iraqi insurgency"
"12","Shooting","1","0","Sopore, India","Terrorists shot dead a policeman in Sopore after breaking into his home. The policeman was identified as Javied Ahmad.[112][113]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"12","Shooting","4 (+2)","0","Paveh, Iran","Clashes erupted in a section of the city of Paveh, Iran between PDKI separatists and the Islamic Revolutionary Guard Corps (IRGC) resulting in three deaths of the IRGC and of one civilian. In addition two PDKI separatists were also killed.[114][115]","Democratic Party of Iranian Kurdistan","Western Iran clashes"
"12","Letter Bombing","0","0","Ala, Italia","A homemade bomb blast in front of the headquarters of the Lega Nord Trentino, in the commune of Ala, Trentino.The Prime Minister Matteo Salvini condemn the attack, calling to arrest those responsible.[116][117]","Anarchist","Terrorism in Italy"
"13","Bike bombing","22","36","Rustaq District, Afghanistan","A explosive packed motorbike blew up near a rally for Nazifa Yousufi Bek, killing 22 and injuring 36 more. The candidate had not yet arrived. The attack occurred in the Rustaq District of the Takhar Province, Afghanistan, which has been frequented by Taliban attacks in the past.[118][119][120]","Taliban","War in Afghanistan"
"13","Suicide bombings, grenade attack","22 (+2)","30","Baidoa, Somalia","At least 22 people were killed and 30 were wounded when twin suicide bombings targeted a restaurant and a coffee shop in Baidoa, Somalia. A grenade was also thrown into a nearby hotel.[121][122][123]","Al-Shabaab","Somali Civil War"
"13","Shooting","12","0","Ménaka, Mali","12 Tuaregs were killed when armed militants on motorcycles opened fire on them near Menaka, Mali. The Islamic State Greater Sahara is suspected for the attack.[124]","Islamic State (suspected)","Northern Mali conflict"
"13","Bombing","2","0","Qayyarah, Iraq","A bomb planted by the Islamic State went off in Qayyarah, Iraq, killing two civilians; the attackers fled the scene.[125]","Islamic State","Iraqi insurgency"
"13","Kidnapping","0","2 (kidnapped)","North Waziristan, Pakistan","Two Oil and gas employees of a company were kidnapped by Hizbul-Ahrar militants in North Waziristan. A search operation by Pakistani security forces was conducted.[126]","Hizbul Ahrar","War in North-West Pakistan"
"13","Bombing","0","4","Guwahati, India","4 people were injured in a low intensity bomb blast at Guwahati, India. The United Liberation Front of Asom-Independent (ULFA-I), claimed responsibility for the bombing.[127][128]","United Liberation Front of Assam","Insurgency in Northeast India"
"13","Car bombing","1","7","Kirkuk, Iraq","A car bomb exploded in Central Kirkuk leaving a person dead and seven injured. No group has claimed responsibility yet for the attack but the Islamic State has done attacks like these in the past.[129]","Islamic State","Iraqi insurgency"
"14","Shooting","8","0","Zabul Province, Afghanistan","Eight Afghan police personnel including a district chief died when the Taliban attacked them in the Zabul Province.[130][131]","Taliban","War in Afghanistan"
"14","Ambush, shooting","16","6","Sifontes Municipality, Venezuela","The ELN are believed to be behind an attack on miners at the Sifontes Municipality of Venezuela. At least 16 miners were shot dead in the ambush and at least 6 others were injured in the attack.[132][133]","ELN","Spillover of the Colombian conflict"
"14","Mortar attack","2","0","Hama Governorate, Syria","Militants launched mortars from the Idlib Governorate towards the nearby Hama Governorate, resulting in two deaths of the Syrian Army.[134]","Ahrar al-Sham (suspected)","Syrian Civil War"
"14","Grenade attack","0","0","Budgam district, India","Militants threw grenades at an army patrol, causing no injuries. The Al-Badr organization claimed responsibility through an email. The attack took place in the Budgam district of Jammu and Kashmir.[135]","Al-Badr","Insurgency in Jammu and Kashmir"
"14","Bombing","0","0","Malkangiri district, India","Maoists blew up a landmine targeting security forces in a cut off area of the Malkangiri district, of India. No one was injured in the incident.[136]","Naxals","Naxalite–Maoist insurgency"
"14","Shooting","20","2","Farah Province, Afghanistan","20 Afghan National Army (ANA) soldiers were killed when the Taliban attacked soldier checkpoints in the Farah Province. At least two other Afghan soldiers were captured alive by the Taliban.[137]","Taliban","War in Afghanistan"
"15","Arson","0","0","Puerto Concordia, Colombia","Members of the 7th FARC's front burned the house of a promiscuous judge in Puerto Concordia, Meta Department.[138][139]","FARC 7th Front","Colombian conflict"
"15","Shooting","1","1","Al-Qa'im, Iraq","An armed attack by militants possibly by the Islamic State left a civilian dead and another one injured in the Syria border town of Al-Qa'im, Iraq.[140]","Islamic State (suspected)","Iraqi insurgency"
"15","Execution","1","0","Borno State, Nigeria","The pro-ISIL faction of Boko Haram executed an International Committee of the Red Cross (ICRC) worker named Hauwa Liman. The attack was done in the Borno State.[141]","Boko Haram","Boko Haram insurgency"
"15","Grenade attack","0","2","Pulwama district, India","Militants lobbed grenades at a CRPF camp, causing two injuries. The attack occurred in the Pulwama district, a few days after a Lashkar-e-Taiba militant was killed.[142][143]","Lashkar-e-Taiba (suspected)","Insurgency in Jammu and Kashmir"
"15","Shooting, bombing","12","2","Mopti Region, Mali","11 civilians were killed when militants on motorcycles opened fire on them on the Mopti Region of Mali. In a separate incident, a woman was blown up by a roadside bomb and other two were injured nearby.[144][145]","Islamic State (suspected)","Northern Mali conflict"
"15","Shooting, kidnapping","1","7 (kidnapped)","Jowzjan Province, Afghanistan","The Taliban assassinated a teacher and kidnapped seven tribal elders in an attack that took place in the Jowzjan Province of Afghanistan.[146]","Taliban","War in Afghanistan"
"15","Rocket attack","1","15","Qala-i-Jangi, Afghanistan","A rocket attack carried out by Taliban militants at Qala-i-Jangi, Afghanistan, left a person dead and 15 others injured.[147]","Taliban","War in Afghanistan"
"15","Firebombing","0","4","Athens, Greece","A mob of Anarchists of the size of about a couple dozen people attacked a police station and threw molotov cocktails at the officers wounding four in central Athens. Several vehicles were also severely damaged.[148][149]","Anarchists","Terrorism in Greece"
"15","Shooting","7","5","Samangan Province, Afghanistan","The Taliban overran several police checkpoints, killing 7 and injuring 5 in the Afghan Samangan Province.[150]","Taliban","War in Afghanistan"
"15","Bombing","0","0","Giridih district, India","Maoists blew up railway tracks, causing delays and paralyzing train movements at the Giridih district, of Jharkhand, India.[151][152]","CPI","Naxalite–Maoist insurgency"
"15-16","Shooting","16","17","Daykundi Province and Farah Province, Afghanistan","Taliban militants attacked Afghan security checkpoints in the Daykundi Province and the Farah Province, killing 16 and injuring 17. The Taliban also seized many weapons.[153]","Taliban","War in Afghanistan"
"16","Shooting","2","3","La Macarena, Colombia","Two soldiers were killed and three others were injured during an ambush staged in La Macarena, Meta Department, Colombia. Three militants were arrested in relation in the attack.[154]","FARC dissidents","Colombian conflict"
"16","Rocket attack","0","0","Beersheba, Israel","The Israeli Air Force struck 20 Hamas terror targets across the Gaza Strip early after long range rockets struck a home in the southern city of Beersheba while another fell in the sea next to a central Israeli city. Hamas and Islamic Jihad had earlier denied responsibility for the rocket fire.[155]","Izz ad-Din al-Qassam Brigades (suspected)","Israeli–Palestinian conflict"
"16","Bombing","0","3","Rajnandgaon district, India","Three Indo-Tibetan Border Police (ITBP) jawans were injured when a bomb placed by Naxals exploded in the Rajnandgaon district, of the Chhattisgarh province of India.[156][157]","CPI","Naxalite–Maoist insurgency"
"16","Shooting","0","0","Midsayap, Philippines","Government forces clashed with militants of IS-linked Bangsamoro Islamic Freedom Fighters, on the border of North Cotabato and Maguindanao provinces on Tuesday afternoon. The 10 minute firefight by members of the Army’s 34th Infantry Battalion and Midsayap town police office against the 15 man BIFF group prompted the radicals to withdraw, the Army's 6th Infantry Division spokesperson.[158]","Bangsamoro Islamic Freedom Fighters","Moro conflict"
"16","Shooting","5","1","Nimruz Province, Afghanistan","Five border policemen were killed and one was injured as a result of Taliban attack on a checkpoint in an area of the Nimruz Province, Afghanistan.[159]","Taliban","War in Afghanistan"
"16","Bombing","4","1","Garmsir District, Afghanistan","A roadside bomb planted by Taliban insurgents blew up a civilian vehicle killing four and injuring a person. The people were travelling from the Garmsir District to Lashkargah.[160]","Taliban","War in Afghanistan"
"16","Mortar attack","0","1","Latakia Governorate, Syria","A Syrian soldier was injured by militants who shelled several parts of the Latakia Governorate in Northwest Syria.[161]","Militants","Syrian Civil War"
"16","Bombing","1","2","Al-Qa'im, Iraq","A roadside bomb placed by Islamic State terrorists blew up and left a soldier dead and two others injured in the Al-Qaim town.[162]","Islamic State","Iraqi insurgency"
"16","Bombing","1","3","Diyala Governorate, Iraq","A roadside bomb probably planted by the Islamic State targeted a Popular Mobilization Forces patrol, killing a person and injuring four in the North-east part of Diyala, Iraq.[163]","Islamic State (suspected)","Iraqi insurgency"
"16","Shooting","1","2","Kirkuk, Iraq","Clashes with Islamic State militants near Kirkuk resulted in the death of a policeman and the injury of two more.[164]","Islamic State","Iraqi insurgency"
"16","Shooting, ambush","2","Several","Merca, Somalia","2 Ugandan peacekeepers were killed and several others were injured in an ambush and shooting attack by Al-Shabaab in the town of Merca of Somalia.[165]","Al-Shabaab","Somali Civil War"
"16","Kidnapping","0","14 (kidnapped)","Lulakdan, Iran","14 Iranian security officers including members of the IRGC were kidnapped by Jaish ul-Adl terrorists in the Iranian Lulakdan area that borders Pakistan.[166][167]","Jaish ul-Adl","Sistan and Baluchestan insurgency"
"17","Bombing","3","0","Al-Shirqat, Iraq","Three people including a policeman were killed when a bomb blast targeted their vehicle at a town in Al-Shirqat, the bomb was probably placed by Islamic State militants.[168]","Islamic State (suspected)","Iraqi insurgency"
"17","Hostage Taking","0","15 Kidnapped","Nduga Regency, Indonesia","Police in Papua will deploy to a village where 15 people were reportedly taken hostage by the West Papua Liberation Army and later released.The hostages were held in October 17 and flown out of Nduga.[169]","West Papua Liberation Army","Papua conflict"
"17","Shooting, grenade attack","0","0","Dhale Governorate, Yemen","Unknown assailants opened fire and hurled several grenades towards a government bank in the Dhale Governorate of Yemen. No casualties were reported in the incident.[170]","Al-Qaeda in the Arabian Peninsula (suspected)","Yemeni Civil War"
"17","Arson","0","0","Near Bamenda, Cameroon","The SDF President John Fru Ndi's house in Bamenda was set on fire by gunmen. No casualties were reported.[171]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
